gene_id,Gene,chr,start,end,strand,Scramble_rep1,Scramble_rep2,KD_rep1,KD_rep2,Scramble_signal,KD_signal,Difference,log2FC,Direction,Rank_gain,Rank_loss,Rank
ENSG00000149634.6,SPATA25,chr20,45886490,45887626,-,0.2942485400036135,0.27772595061146665,0.0897768320717429,0.045675220820785525,0.28598724530754005,0.06772602644626421,-0.21826121886127584,-0.21826121886127584,loss,14964,7,14
ENSG00000288661.1,ENSG00000288661,chrX,63754484,63754664,-,-0.050635248267402254,0.09621606532277333,0.21595490674177806,0.265641134356459,0.022790408527685536,0.24079802054911853,0.21800761202143298,0.21800761202143298,gain,8,14963,15
ENSG00000278588.2,H2BC10,chr6,26272930,26273412,+,0.27891855758201345,0.25073507292142055,0.06873335058408277,0.02525152558078255,0.26482681525171703,0.046992438082432655,-0.2178343771692844,-0.2178343771692844,loss,14963,8,16
ENSG00000275714.3,H3C1,chr6,26020450,26021487,+,0.18891196377780162,0.24972222950992065,0.4951833970377737,0.3755727432301787,0.21931709664386112,0.4353780701339762,0.2160609734901151,0.2160609734901151,gain,9,14962,17
ENSG00000289490.1,ENSG00000289490,chr2,202377111,202377168,+,0.45652453522933156,0.15647996752931362,0.05308593502431585,0.13219603739286723,0.3065022513793226,0.09264098620859154,-0.21386126517073104,-0.21386126517073104,loss,14962,9,18
ENSG00000259571.2,BLID,chr11,122115339,122116215,-,-0.07305266021338364,-0.10948233235794594,0.2928605013341987,-0.0559223174951018,-0.09126749628566479,0.11846909191954846,0.20973658820521324,0.20973658820521324,gain,10,14961,19
ENSG00000196196.3,HRCT1,chr9,35906201,35907136,+,0.2621064230540698,0.27346267410140623,0.536081749336286,0.416404095212406,0.26778454857773804,0.47624292227434606,0.20845837369660802,0.20845837369660802,gain,11,14960,20
ENSG00000289762.1,SMIM46,chr19,14112323,14112476,-,0.3322116727240724,0.0922458784447776,-0.07897909764760459,0.08714906028867547,0.21222877558442502,0.00408498132053544,-0.20814379426388957,-0.20814379426388957,loss,14961,10,21
ENSG00000276966.3,H4C5,chr6,26204609,26205021,+,0.520322112420809,0.5204563091680842,0.3054390322525524,0.3205532254741609,0.5203892107944466,0.31299612886335665,-0.2073930819310899,-0.2073930819310899,loss,14960,11,22
ENSG00000234278.3,PRR20E,chr13,57167196,57170218,+,0.14972294882725132,0.12896125843750916,0.31550947993807305,0.3751313569025207,0.13934210363238025,0.34532041842029687,0.20597831478791662,0.20597831478791662,gain,12,14959,23
ENSG00000173113.10,TRMT112,chr11,64316459,64318086,-,0.3888490294617473,0.24659248814272985,0.5227366467249782,0.5239939453519913,0.3177207588022386,0.5233652960384847,0.2056445372362461,0.2056445372362461,gain,13,14958,24
ENSG00000175602.4,CCDC85B,chr11,65890672,65891635,+,0.4640133525936372,0.5671948834959716,0.7773577957892808,0.6647137783212453,0.5156041180448043,0.721035787055263,0.20543166901045873,0.20543166901045873,gain,14,14957,25
ENSG00000229665.8,PRR20C,chr13,57140917,57157082,+,0.10715569970329046,0.09446425567918834,0.2676775943948827,0.3176782722313904,0.1008099776912394,0.2926779333131365,0.19186795562189712,0.19186795562189712,gain,15,14956,26
ENSG00000273703.2,H2BC14,chr6,27815021,27815489,+,0.6246758955411422,0.42311817073287106,0.39055913301487255,0.28422879471949053,0.5238970331370066,0.33739396386718157,-0.18650306926982507,-0.18650306926982507,loss,14959,12,27
ENSG00000289491.1,ENSG00000289491,chr16,30610210,30610351,-,1.0352352189679517,1.1546254631475354,1.4136190000155293,1.144142209215367,1.0949303410577436,1.2788806046154482,0.1839502635577046,0.1839502635577046,gain,16,14955,28
ENSG00000184785.6,SMIM10,chrX,134990990,134992473,+,0.21212189784524704,0.16787579946925008,0.0034257442049917207,0.009091873762504884,0.18999884865724856,0.006258808983748303,-0.18374003967350025,-0.18374003967350025,loss,14958,13,29
ENSG00000288614.1,ENSG00000288614,chr6,53041265,53041385,-,0.05130964983254671,0.1314317056288322,-0.07734136407574017,-0.1053828891987602,0.09137067773068945,-0.09136212663725019,-0.18273280436793965,-0.18273280436793965,loss,14957,14,30
ENSG00000111678.13,C12orf57,chr12,6942918,6946009,+,0.40699399731058533,0.36991659085308776,0.6486011943651833,0.4869697141144783,0.38845529408183654,0.5677854542398308,0.1793301601579943,0.1793301601579943,gain,17,14954,31
ENSG00000310590.1,ENSG00000310590,chr16,84101969,84101996,-,-0.08873561438586977,0.29419277442826164,-0.14773910575442845,0.0,0.10272858002119593,-0.07386955287721422,-0.17659813289841014,-0.17659813289841014,loss,14956,15,32
ENSG00000160318.6,CLDND2,chr19,51367097,51369003,-,0.4814969421406389,0.328009399550489,0.1748251583161378,0.28254826057698396,0.40475317084556395,0.2286867094465609,-0.17606646139900306,-0.17606646139900306,loss,14955,16,33
ENSG00000293575.1,ENSG00000293575,chr18,21111058,21111139,-,0.288027067243317,0.05347366207911645,0.059643969813614715,-0.067264569118435,0.17075036466121674,-0.0038102996524101394,-0.17456066431362688,-0.17456066431362688,loss,14954,17,34
ENSG00000273983.2,H3C8,chr6,26270917,26271413,-,0.49486465106207517,0.5303230857957275,0.30893381232125383,0.3716641282061896,0.5125938684289013,0.3402989702637217,-0.17229489816517962,-0.17229489816517962,loss,14953,18,35
ENSG00000244537.3,KRTAP4-2,chr17,41177445,41178221,-,0.13717244656038827,0.15581236695918763,-0.0036681787324858908,-0.043967988289239784,0.14649240675978795,-0.02381808351086284,-0.1703104902706508,-0.1703104902706508,loss,14952,19,36
ENSG00000275126.2,H4C13,chr6,27873147,27873534,-,0.3034980750091624,0.1591852900093224,0.093243338379441,0.028941927341749118,0.23134168250924242,0.06109263286059506,-0.17024904964864734,-0.17024904964864734,loss,14951,20,37
ENSG00000175514.2,GPR152,chr11,67451300,67452729,-,0.25083755550318204,0.28567814580871975,0.05870683994756828,0.1390424203805422,0.26825785065595087,0.09887463016405525,-0.16938322049189564,-0.16938322049189564,loss,14950,21,38
ENSG00000292259.1,ENSG00000292259,chr12,111842236,111842368,+,0.2872802138780103,0.0007479251221273885,0.38745096991911077,0.23891726830466228,0.14401406950006884,0.31318411911188654,0.1691700496118177,0.1691700496118177,gain,18,14953,39
ENSG00000288867.1,PPIAL4C,chr1,149583847,149584607,+,0.06384421231004557,0.17092702897559656,-0.03778330219776619,-0.06439941103178028,0.11738562064282107,-0.05109135661477324,-0.1684769772575943,-0.1684769772575943,loss,14949,22,40
ENSG00000258713.4,C20orf141,chr20,2814986,2815833,+,0.04153010987378701,0.018880227266743762,0.14805719505010312,0.2476840707019341,0.030205168570265388,0.1978706328760186,0.16766546430575321,0.16766546430575321,gain,19,14952,41
ENSG00000310604.1,ENSG00000310604,chr2,69829738,69829798,+,0.09849208937957883,0.8883196731408437,0.1967136025428772,0.45633347183465955,0.4934058812602113,0.32652353718876836,-0.16688234407144292,-0.16688234407144292,loss,14948,23,42
ENSG00000273542.3,H4C12,chr6,27830917,27831560,-,0.5487247113584545,0.4614101791201075,0.2600526357153619,0.4195367693669318,0.5050674452392809,0.33979470254114685,-0.16527274269813408,-0.16527274269813408,loss,14947,24,43
ENSG00000146383.7,TAAR6,chr6,132570321,132571359,+,-0.08424690958320635,-0.08046331860305407,0.13310584076725104,0.032594266237228074,-0.0823551140931302,0.08285005350223956,0.16520516759536977,0.16520516759536977,gain,20,14951,44
ENSG00000288654.2,ENSG00000288654,chr3,88058138,88059047,-,0.23657025771811852,0.20202614298183574,0.02558546681551322,0.08589953983282492,0.21929820034997713,0.055742503324169065,-0.16355569702580808,-0.16355569702580808,loss,14946,25,45
ENSG00000105677.14,TMEM147,chr19,35545599,35547527,+,0.5035489943937332,0.358141397414159,0.3068281009574561,0.23062211259594767,0.4308451959039461,0.2687251067767019,-0.16212008912724418,-0.16212008912724418,loss,14945,26,46
ENSG00000203852.4,H3C15,chr1,149852607,149853125,+,0.9171029526064295,0.5730024834512284,0.6234657302441284,0.5455768915562096,0.7450527180288289,0.584521310900169,-0.16053140712865988,-0.16053140712865988,loss,14944,27,47
ENSG00000214447.6,FAM187A,chr17,44903432,44905390,+,0.22752577471009344,0.22218738807473745,0.051088979970847874,0.0803524787376984,0.22485658139241543,0.06572072935427313,-0.1591358520381423,-0.1591358520381423,loss,14943,28,48
ENSG00000105550.11,FGF21,chr19,48755523,48758333,+,0.20527411201020895,0.19908030538347854,0.019961234654273997,0.07287816808582201,0.20217720869684375,0.046419701370048,-0.15575750732679575,-0.15575750732679575,loss,14942,29,49
ENSG00000166823.7,MESP1,chr15,89749874,89751301,-,0.229115988210773,0.16854681211805,0.10667472782387505,-0.01825481857229925,0.1988314001644115,0.0442099546257879,-0.15462144553862361,-0.15462144553862361,loss,14941,30,50
ENSG00000278705.4,H4C2,chr6,26025801,26027283,-,0.23601859079280493,0.07435328588519666,0.3680424361229546,0.2458160973016384,0.1551859383390008,0.3069292667122965,0.15174332837329568,0.15174332837329568,gain,21,14950,51
ENSG00000174529.7,TMEM81,chr1,205083128,205084460,-,0.12935463253404475,0.17870496633929667,-0.07129274739810791,0.07879954531744078,0.15402979943667072,0.0037533989596664347,-0.1502764004770043,-0.1502764004770043,loss,14940,31,52
ENSG00000177673.4,TEX44,chr2,231592863,231594276,+,0.007243115387682955,0.0773751039452777,0.11751789071050757,0.2598273609464979,0.04230910966648033,0.18867262582850272,0.1463635161620224,0.1463635161620224,gain,22,14949,53
ENSG00000289763.1,ENSG00000289763,chr3,10249041,10249366,+,0.40202285271424515,0.4285584924771236,0.20734263961131755,0.33768209929649645,0.41529067259568436,0.272512369453907,-0.14277830314177736,-0.14277830314177736,loss,14939,32,54
ENSG00000172367.17,NHERF4,chr11,119185456,119190227,+,0.2258689596903909,0.23046312091653076,0.10615960249744615,0.06598561793204182,0.22816604030346083,0.08607261021474398,-0.14209343008871683,-0.14209343008871683,loss,14938,33,55
ENSG00000176125.7,UFSP1,chr7,100888720,100889715,-,0.7795463866699281,0.750868574056269,0.8799034565237899,0.9341553153105118,0.7652074803630986,0.9070293859171508,0.14182190555405216,0.14182190555405216,gain,23,14948,56
ENSG00000074071.17,MRPS34,chr16,1771888,1773487,-,0.5949439364831994,0.5417473346060183,0.3856819758058908,0.4678122262150664,0.5683456355446088,0.42674710101047864,-0.14159853453413018,-0.14159853453413018,loss,14937,34,57
ENSG00000183396.4,TMEM89,chr3,48620758,48621769,-,0.19964872096443198,0.2570228800251269,0.08881110067891085,0.0862464782363679,0.22833580049477945,0.08752878945763937,-0.14080701103714008,-0.14080701103714008,loss,14936,35,58
ENSG00000188996.5,HUS1B,chr6,655938,657100,-,-0.022204109632270652,0.031884363139121956,0.01796325949371733,0.27081533674657243,0.004840126753425652,0.1443892981201449,0.13954917136671924,0.13954917136671924,gain,24,14947,59
ENSG00000267631.5,CGB1,chr19,49035568,49036895,-,0.11847150609488147,0.18021086302881367,0.01588938758809391,0.0065936218587837455,0.14934118456184758,0.011241504723438829,-0.13809967983840876,-0.13809967983840876,loss,14935,36,60
ENSG00000204822.9,MRPL53,chr2,74471956,74472699,-,0.2496029978635574,0.3779237663491177,0.5274841508791753,0.3690206176158878,0.31376338210633753,0.44825238424753155,0.13448900214119403,0.13448900214119403,gain,25,14946,61
ENSG00000277775.2,H3C7,chr6,26250141,26250635,-,0.3895815804389566,0.2601953127915379,0.10545917382014043,0.2764363689310396,0.32488844661524724,0.19094777137559002,-0.13394067523965722,-0.13394067523965722,loss,14934,37,62
ENSG00000169840.5,GSX1,chr13,27792482,27794768,+,0.1366765975385044,0.2367302219787562,0.026147381520605018,0.08027489734744313,0.1867034097586303,0.05321113943402407,-0.13349227032460625,-0.13349227032460625,loss,14933,38,63
ENSG00000159723.7,AGRP,chr16,67482570,67483552,-,0.19172905693532494,0.21972025403942128,0.13402007254079562,0.011860477052867989,0.20572465548737312,0.07294027479683181,-0.13278438069054133,-0.13278438069054133,loss,14932,39,64
ENSG00000172772.3,OR10W1,chr11,58266791,58268260,-,0.09623778627873471,0.11005889393016442,-0.0602973682122461,0.0018832456485994053,0.10314834010444957,-0.02920706128182335,-0.13235540138627291,-0.13235540138627291,loss,14931,40,65
ENSG00000284622.2,SCYGR10,chr2,227608783,227609101,+,0.11264416164829859,0.17386078114076606,0.03815299913334022,-0.012898438402199707,0.14325247139453232,0.012627280365570256,-0.13062519102896206,-0.13062519102896206,loss,14930,41,66
ENSG00000169627.11,BOLA2B,chr16,30192927,30194306,-,0.41673438430124216,0.5895864616233945,0.3216711783793026,0.4239963840600711,0.5031604229623183,0.37283378121968686,-0.13032664174263148,-0.13032664174263148,loss,14929,42,67
ENSG00000204237.7,OXLD1,chr17,81665032,81666635,-,0.5544936935453957,0.5402500527543124,0.6914961080921492,0.6633604793499688,0.547371873149854,0.677428293721059,0.13005642057120492,0.13005642057120492,gain,26,14945,68
ENSG00000108786.12,HSD17B1,chr17,42552919,42555217,+,0.48866228312027,0.42260245319125156,0.5451831289731595,0.6259812903537815,0.4556323681557608,0.5855822096634704,0.1299498415077096,0.1299498415077096,gain,27,14944,69
ENSG00000276903.2,H2AC16,chr6,27865316,27865798,+,0.3297777296936611,0.3360009585116909,0.20387525612264254,0.20582218691552082,0.332889344102676,0.20484872151908168,-0.12804062258359433,-0.12804062258359433,loss,14928,43,70
ENSG00000196747.5,H2AC13,chr6,27808172,27808667,+,0.5945221937063968,0.29582026779952675,0.09316987589453206,0.5426275856266118,0.4451712307529618,0.31789873076057196,-0.12727249999238982,-0.12727249999238982,loss,14927,44,71
ENSG00000145040.4,UCN2,chr3,48561717,48563781,-,0.3174114100643625,0.29209499277998857,0.35661316868693876,0.5067937600809013,0.30475320142217555,0.43170346438392004,0.1269502629617445,0.1269502629617445,gain,28,14943,72
ENSG00000178896.11,EXOSC4,chr8,144078559,144081408,+,0.10032729526001681,0.13256109730844284,0.25115098770892214,0.23374843007406265,0.11644419628422983,0.2424497088914924,0.12600551260726256,0.12600551260726256,gain,29,14942,73
ENSG00000224440.2,CXorf51A,chrX,146814105,146814744,-,0.019886286610792826,0.1498409379040458,-0.02001827248082101,-0.06214884452300266,0.08486361225741931,-0.04108355850191184,-0.12594717075933115,-0.12594717075933115,loss,14926,45,74
ENSG00000284725.1,SCYGR6,chr2,227724439,227724757,-,-0.08015451853825424,-0.005447979478506699,0.051951236120841036,0.1120712835013679,-0.04280124900838047,0.08201125981110446,0.12481250881948494,0.12481250881948494,gain,30,14941,75
ENSG00000203950.7,RTL8A,chrX,135050931,135052196,-,0.06916938983198447,0.11575305638830233,-0.04738121102162277,-0.014619850047050492,0.0924612231101434,-0.031000530534336632,-0.12346175364448003,-0.12346175364448003,loss,14925,46,76
ENSG00000213937.4,CLDN9,chr16,3012922,3014505,+,0.29381579759843124,0.13423765060669535,0.0681953671743825,0.11387697623193085,0.2140267241025633,0.09103617170315667,-0.12299055239940662,-0.12299055239940662,loss,14924,47,77
ENSG00000177202.4,SPACA4,chr19,48606741,48607962,+,0.12012540976715981,0.14527612737395987,0.24967286343412454,0.26153878536285874,0.13270076857055985,0.25560582439849167,0.12290505582793182,0.12290505582793182,gain,31,14940,78
ENSG00000004776.15,HSPB6,chr19,35754565,35758079,-,0.32689902813194505,0.36967487895997625,0.21747086167337412,0.23374451571737836,0.3482869535459606,0.22560768869537623,-0.12267926485058439,-0.12267926485058439,loss,14923,48,79
ENSG00000198931.13,APRT,chr16,88808322,88811970,-,0.2680135619062767,0.2943867285198474,0.4166744706795853,0.39077052939809254,0.281200145213062,0.4037225000388389,0.12252235482577689,0.12252235482577689,gain,32,14939,80
ENSG00000184925.14,LCN12,chr9,136949390,136956535,+,0.32013074345725406,0.2325995770727279,0.13901198467543957,0.16907232289350455,0.27636516026499097,0.15404215378447206,-0.12232300648051891,-0.12232300648051891,loss,14922,49,81
ENSG00000184162.17,NR2C2AP,chr19,19201408,19203729,-,0.1789724584339842,0.1539607995746925,0.26921198365849536,0.3074744442001929,0.16646662900433834,0.28834321392934414,0.1218765849250058,0.1218765849250058,gain,33,14938,82
ENSG00000040633.14,PHF23,chr17,7235028,7239722,-,0.21385302607353096,0.3615252311193602,0.4420623277120759,0.37697504281748034,0.2876891285964456,0.4095186852647781,0.1218295566683325,0.1218295566683325,gain,34,14937,83
ENSG00000181803.3,OR6S1,chr14,20640695,20641691,-,0.04279058492072974,0.17553555888748432,-0.011447408064511645,-0.013126282683427793,0.10916307190410703,-0.01228684537396972,-0.12144991727807675,-0.12144991727807675,loss,14921,50,84
ENSG00000149806.13,FAU,chr11,65120181,65122221,-,0.2888793229191637,0.44677201262949146,0.4064449084781022,0.5714799466999431,0.36782566777432757,0.48896242758902264,0.12113675981469507,0.12113675981469507,gain,35,14936,85
ENSG00000106211.12,HSPB1,chr7,76302665,76305813,+,0.47713388702323306,0.5101106453508817,0.3429005715588943,0.40302573612582276,0.4936222661870574,0.37296315384235856,-0.12065911234469884,-0.12065911234469884,loss,14920,51,86
ENSG00000270339.4,PPIAL4H,chr1,146344005,146344765,-,0.07667166906359948,0.05895754659401351,-0.022580322306195836,-0.08282742706911736,0.0678146078288065,-0.052703874687656596,-0.12051848251646309,-0.12051848251646309,loss,14919,52,87
ENSG00000184357.5,H1-5,chr6,27866791,27867588,-,0.5280947558478998,0.46095960691029036,0.47126460366109985,0.2771178779649166,0.49452718137909507,0.37419124081300825,-0.12033594056608682,-0.12033594056608682,loss,14918,53,88
ENSG00000259431.7,THTPA,chr14,23555987,23560778,+,0.15506033670746974,0.1139909840530488,0.1938160487728081,0.3157973043122754,0.13452566038025926,0.25480667654254174,0.12028101616228248,0.12028101616228248,gain,36,14935,89
ENSG00000310650.1,ENSG00000310650,chr8,20255054,20255279,-,0.031192925392339626,0.015257712453603745,0.09251041576266289,0.19437897705369525,0.023225318922971687,0.14344469640817908,0.12021937748520739,0.12021937748520739,gain,37,14934,90
ENSG00000174236.4,REP15,chr12,27696446,27697596,+,0.05748280182278351,-0.015487598863369582,0.05663419570750114,0.2243068493862191,0.020997601479706963,0.1404705225468601,0.11947292106715314,0.11947292106715314,gain,38,14933,91
ENSG00000254598.3,CSNK2A3,chr11,11351941,11353250,-,0.0771570961763748,0.11781732909283739,0.20421064691724805,0.22835665505636993,0.0974872126346061,0.216283650986809,0.1187964383522029,0.1187964383522029,gain,39,14932,92
ENSG00000205439.10,KRTAP12-3,chr21,44657931,44658341,+,0.046418907347975706,0.17309247448858692,-0.043583344122985514,0.027801234465910166,0.10975569091828132,-0.007891054828537674,-0.11764674574681899,-0.11764674574681899,loss,14917,54,93
ENSG00000290230.1,ENSG00000290230,chr8,144078641,144084330,+,0.08359858257293971,0.12515222334082288,0.2081883795045836,0.2355365167329836,0.1043754029568813,0.22186244811878358,0.11748704516190228,0.11748704516190228,gain,40,14931,94
ENSG00000175646.5,PRM1,chr16,11280835,11281398,-,0.23337026948827197,0.08486879243785068,0.017971865396093092,0.06533224821143634,0.15911953096306133,0.041652056803764714,-0.11746747415929662,-0.11746747415929662,loss,14916,55,95
ENSG00000219200.13,RNASEK,chr17,7012411,7014535,+,0.34293683236307004,0.27861199882574267,0.4249502008959735,0.43094608401651663,0.31077441559440633,0.4279481424562451,0.11717372686183875,0.11717372686183875,gain,41,14930,96
ENSG00000161610.1,HCRT,chr17,42184059,42185452,-,0.026397806805894795,0.1108795881293258,0.1162583637134856,0.2550497237941931,0.0686386974676103,0.18565404375383934,0.11701534628622905,0.11701534628622905,gain,42,14929,97
ENSG00000284638.2,SMIM44,chr19,3482109,3483441,-,0.21156077671449286,0.10153229328364625,0.050544904508591594,0.02876507956150069,0.15654653499906956,0.03965499203504614,-0.11689154296402343,-0.11689154296402343,loss,14915,56,98
ENSG00000196465.13,MYL6B,chr12,56151965,56159647,+,0.3300436187988456,0.30318782120374843,0.4546052365677873,0.4114987934187971,0.316615720001297,0.43305201499329216,0.11643629499199515,0.11643629499199515,gain,43,14928,99
ENSG00000225828.2,FAM229A,chr1,32361269,32364278,-,0.2134415043716654,0.12313394327848393,0.08618607906053109,0.019834429500596683,0.16828772382507468,0.053010254280563884,-0.11527746954451079,-0.11527746954451079,loss,14914,57,100
ENSG00000127362.2,TAS2R3,chr7,141764096,141765197,+,0.012777868415534388,-0.045786032382970666,0.010226911011673882,0.18553566419224268,-0.01650408198371814,0.09788128760195829,0.11438536958567642,0.11438536958567642,gain,44,14927,101
ENSG00000181323.9,SPEM1,chr17,7420322,7421637,+,0.22915227960497708,0.22509145689101273,0.05312471973469268,0.17253104788268928,0.2271218682479949,0.11282788380869098,-0.11429398443930393,-0.11429398443930393,loss,14913,58,102
ENSG00000104140.9,RHOV,chr15,40872213,40874245,-,0.10801488908757566,0.07339001546717454,0.3456249714143369,0.06358564481360097,0.0907024522773751,0.20460530811396893,0.11390285583659383,0.11390285583659383,gain,45,14926,103
ENSG00000293562.1,ENSG00000293562,chr1,174022121,174022298,-,0.2175953527123241,0.1968039381344103,0.004426279605108466,0.18388374177160235,0.20719964542336722,0.09415501068835541,-0.1130446347350118,-0.1130446347350118,loss,14912,59,104
ENSG00000224877.5,NDUFAF8,chr17,81239304,81241310,+,0.1790234920525123,0.37688970452131365,0.16003907699567133,0.17041655711352394,0.277956598286913,0.16522781705459763,-0.11272878123231536,-0.11272878123231536,loss,14911,60,105
ENSG00000274641.2,H2BC17,chr6,27893424,27893891,+,0.6551876239143551,0.45223088954960255,0.5795812837508302,0.30277710798848617,0.5537092567319788,0.44117919586965815,-0.11253006086232065,-0.11253006086232065,loss,14910,61,106
ENSG00000143878.10,RHOB,chr2,20447073,20449440,+,0.19786520597725998,0.26031935764086145,0.055823631574006265,0.17845029008867813,0.22909228180906072,0.1171369608313422,-0.11195532097771851,-0.11195532097771851,loss,14909,62,107
ENSG00000122136.16,OBP2A,chr9,135545503,135549969,+,0.07553577754438838,0.19587355844089308,0.014115020692778224,0.03387232566505931,0.13570466799264072,0.023993673178918765,-0.11171099481372196,-0.11171099481372196,loss,14908,63,108
ENSG00000238205.4,MPC1L,chrX,40623427,40624136,+,0.17036359201412654,-0.006857473715845553,0.10137192030342652,0.28554339166756915,0.0817530591491405,0.19345765598549783,0.11170459683635733,0.11170459683635733,gain,46,14925,109
ENSG00000177096.11,PHETA2,chr22,42073788,42079439,+,0.20516834240980278,0.1642226007142157,0.05879514809127683,0.08722079931129606,0.18469547156200924,0.07300797370128645,-0.1116874978607228,-0.1116874978607228,loss,14907,64,110
ENSG00000188290.13,HES4,chr1,998961,1000825,-,0.17584130747339694,0.2307816727874204,0.044123172160445874,0.13917146844298742,0.20331149013040867,0.09164732030171664,-0.11166416982869203,-0.11166416982869203,loss,14906,65,111
ENSG00000149735.8,GPHA2,chr11,64934470,64935894,-,0.22796995129162875,0.20370815103884074,0.12019456835532968,0.08912127891266353,0.21583905116523475,0.1046579236339966,-0.11118112753123814,-0.11118112753123814,loss,14905,66,112
ENSG00000125352.6,RNF113A,chrX,119870474,119871733,-,0.12519646174406798,0.12027659910827923,0.263123466048872,0.2043975571135682,0.1227365304261736,0.23376051158122008,0.11102398115504647,0.11102398115504647,gain,47,14924,113
ENSG00000167565.16,SERTAD3,chr19,40440641,40445114,-,0.22570057847091948,0.28482948450065865,0.33281504478666357,0.3997424003254078,0.25526503148578905,0.36627872255603566,0.11101369107024661,0.11101369107024661,gain,48,14923,114
ENSG00000177947.15,CIMAP1A,chr11,196760,200261,+,0.16407447223562477,0.08544392810722931,0.2689204473739622,0.20161928915144953,0.12475920017142704,0.23526986826270585,0.11051066809127881,0.11051066809127881,gain,49,14922,115
ENSG00000166997.10,CNPY4,chr7,100119613,100125511,+,0.21580066370265227,0.19285560474885893,0.35879123706640287,0.26971642096711396,0.2043281342257556,0.3142538290167584,0.10992569479100281,0.10992569479100281,gain,50,14921,116
ENSG00000125901.8,MRPS26,chr20,3046015,3048254,+,0.23618326305281562,0.2829856243269046,0.1430119258813116,0.1568788961803124,0.2595844436898601,0.149945411030812,-0.10963903265904812,-0.10963903265904812,loss,14904,67,117
ENSG00000184270.6,H2AC21,chr1,149887468,149887965,-,0.4004581434506046,0.23863897990937563,0.27083319960765434,0.15022439807203694,0.31954856167999013,0.21052879883984565,-0.10901976284014447,-0.10901976284014447,loss,14903,68,118
ENSG00000256762.1,STH,chr17,45999249,45999694,+,0.15980449140574154,0.16960306793786167,0.06387009037025564,0.04784402835360739,0.1647037796718016,0.05585705936193151,-0.1088467203098701,-0.1088467203098701,loss,14902,69,119
ENSG00000286224.1,ENSG00000286224,chr21,46326287,46326491,+,0.037790766917169094,0.18508902937173843,0.28347404213512645,0.1570260759908706,0.11143989814445376,0.22025005906299852,0.10881016091854476,0.10881016091854476,gain,51,14920,120
