gene_id,Gene,chr,start,end,strand,Scramble_rep1_promoter,Scramble_rep1_body,Scramble_rep2_promoter,Scramble_rep2_body,KD_rep1_promoter,KD_rep1_body,KD_rep2_promoter,KD_rep2_body,Scramble_promoter,KD_promoter,Scramble_body,KD_body,ratio_log2FC,Rank
ENSG00000197238.5,H4C11,chr6,27824091,27824480,+,0.24850274520285892,0.69512523676252,0.2129636904541403,0.7334732555025341,0.13952499444562455,0.41640181837550777,0.1721607946243603,0.5634422820913761,0.2307332178284996,0.15584289453499242,0.714299246132527,0.48992205023344193,-0.14948687260557791,37
ENSG00000006576.19,PHTF2,chr7,77798651,77957503,+,0.19055220987799112,-0.015774532027786434,0.10594138962808938,-0.0186193314865339,0.28720904866960656,-0.027538050110863986,0.28536198714521016,-0.02561585893838112,0.14824679975304025,0.28628551790740836,-0.017196931757160167,-0.026576954524622554,-0.1474187409218305,38
ENSG00000268350.10,FAM156A,chrX,52926401,52995564,-,0.126496193133411,0.12262711465148159,0.10613964300671068,0.0969725594456209,0.3093625003996804,0.08950193608590228,0.20944912465056403,0.1216481603072429,0.11631791807006084,0.2594058125251222,0.10979983704855124,0.1055750481965726,-0.14731268330704,39
ENSG00000185347.21,TEDC1,chr14,105489854,105501129,+,0.291505325934384,0.19163890526033195,0.3391297575738863,0.2268732766844198,0.17950226767424193,0.2186185746579262,0.28429152227623855,0.32669558101335744,0.3153175417541352,0.23189689497524024,0.20925609097237588,0.2726570778356418,0.14682163364216083,40
ENSG00000146383.7,TAAR6,chr6,132570321,132571359,+,-0.06302456963947042,-0.08424690958320635,-0.047510771925110024,-0.08046331860305407,-0.021685285663612375,0.13310584076725104,-0.05149727809638716,0.032594266237228074,-0.055267670782290224,-0.03659128187999977,-0.0823551140931302,0.08285005350223956,0.14652877869307934,41
ENSG00000290146.1,ENSG00000290146,chr12,6970920,6997428,+,0.40029998566256836,0.14821640167864597,0.39461052923121315,0.1081504669594745,0.5169954451441299,0.1409182663308271,0.5870376367750577,0.13187624283214525,0.39745525744689075,0.5520165409595938,0.12818343431906024,0.13639725458148616,-0.1463474632502771,42
ENSG00000213741.13,RPS29,chr14,49500451,49599164,-,0.328375896216603,0.023483049027925088,0.30848891615885077,0.015106025423735396,0.17451803417864176,0.020812582114894358,0.1774856445452897,0.024411600276150365,0.3184324061877269,0.17600183936196573,0.019294537225830244,0.022612091195522363,0.1457481207954533,43
ENSG00000005486.19,RHBDD2,chr7,75842601,75890056,+,0.006543345459154807,0.08205999135876377,0.13972734288978972,0.07804588404053905,0.21954806415796158,0.059967830976149425,0.20203655673284085,0.0841606402876545,0.07313534417447226,0.2107923104454012,0.08005293769965141,0.07206423563190197,-0.14564566833867837,44
ENSG00000078304.22,PPP2R5C,chr14,101761638,101928953,+,0.10680191735131667,0.11194922511084529,0.05414615904647508,0.09963966885728834,0.2731401036612224,0.11116556231960942,0.18861046655324754,0.11029546164835786,0.08047403819889587,0.23087528510723496,0.10579444698406681,0.11073051198398365,-0.14546518190842225,45
ENSG00000111667.16,USP5,chr12,6852097,6866632,+,0.20664158001879696,0.13036473841396154,0.17725040325534064,0.16175223324442825,0.4052769378404382,0.19296015406360792,0.3362789049302228,0.16600857981690342,0.1919459916370688,0.3707779213853305,0.1460584858291949,0.17948436694025566,-0.14540604863720094,46
ENSG00000196420.10,S100A5,chr1,153537146,153543074,-,0.2129020363255404,0.15546527197205884,0.18368551167634722,0.1135140683044251,0.33922193908409326,0.08155987463861492,0.29669473598932383,0.1373872404129247,0.1982937740009438,0.31795833753670855,0.13448967013824198,0.1094735575257698,-0.1446806761482369,47
ENSG00000086544.5,ITPKC,chr19,40716963,40740860,+,0.31238521966175176,0.17363681670402398,0.3374578750808723,0.17937309054935047,0.5353913632426411,0.1901270705385132,0.40301549043890555,0.16301915652480717,0.32492154737131207,0.4692034268407733,0.17650495362668722,0.17657311353166016,-0.14421371956448834,48
ENSG00000159069.16,FBXW5,chr9,136938430,136950122,-,0.3532773940231127,0.19288150028414752,0.3203039564315404,0.1932574765850181,0.21603046897322384,0.23147583689190435,0.199914460912114,0.18543866558284494,0.33679067522732653,0.2079724649426689,0.19306948843458283,0.20845725123737463,0.14420597308744948,49
ENSG00000149806.13,FAU,chr11,65120181,65122221,-,0.3505674779659603,0.2888793229191637,0.42414940969785675,0.44677201262949146,0.3697796495833836,0.4064449084781022,0.3636955146709806,0.5714799466999431,0.38735844383190854,0.3667375821271821,0.36782566777432757,0.48896242758902264,0.14175762151942148,50
ENSG00000258713.4,C20orf141,chr20,2814986,2815833,+,0.07526786562707276,0.04153010987378701,0.07683146997430594,0.018880227266743762,0.092247776598992,0.14805719505010312,0.11193901940283832,0.2476840707019341,0.07604966780068935,0.10209339800091516,0.030205168570265388,0.1978706328760186,0.14162173410552742,51
ENSG00000163611.13,SPICE1,chr3,113442717,113515606,-,0.09709877365792635,-0.009269073260185322,0.010694917411892674,-0.003935019777806367,0.12760659143212252,0.0026564213519650382,0.27245561840238225,-0.006504702556202641,0.05389684553490951,0.2000311049172524,-0.006602046518995845,-0.0019241406021188012,-0.14145635346546587,52
ENSG00000177239.18,MAN1B1,chr9,137085916,137109189,+,0.4801998041837942,0.17282534828921373,0.42773452900124537,0.15645337682373528,0.31330555059481413,0.1452052335108459,0.27700817370880393,0.1478256841837549,0.4539671665925198,0.29515686215180903,0.1646393625564745,0.1465154588473004,0.14068640073153668,53
ENSG00000285943.1,SPICE1-CFAP44,chr3,113361900,113515151,-,0.1219428879354382,-0.013633302925806792,0.011537841355311685,-0.01414323122261294,0.14175752921888715,-0.017996737197213057,0.2608146250302525,-0.021833017982535743,0.06674036464537494,0.2012860771245698,-0.013888267074209867,-0.0199148775898744,-0.1405723229948594,54
ENSG00000101040.22,ZMYND8,chr20,47209213,47357806,-,0.9787031026998011,0.18587591129536554,0.9170726224780082,0.15515992204985093,1.0972791516594589,0.1995552845215191,1.1411333241313697,0.20573453139269413,0.9478878625889047,1.1192062378954142,0.17051791667260824,0.2026449079571066,-0.13919138402201126,55
ENSG00000284725.1,SCYGR6,chr2,227724439,227724757,-,-0.0360959338939283,-0.08015451853825424,0.029372671730830916,-0.005447979478506699,-0.043632413074113176,0.051951236120841036,0.008539217281970195,0.1120712835013679,-0.0033616310815486935,-0.017546597896071492,-0.04280124900838047,0.08201125981110446,0.13899747563400772,56
ENSG00000075702.20,WDR62,chr19,36054648,36105112,+,0.21041803347447421,0.11902159690140245,0.16769985664047998,0.11789536479198931,0.2955194832258858,0.13785191652958761,0.3996664360521827,0.1393339172234087,0.1890589450574771,0.34759295963903425,0.11845848084669588,0.13859291687649816,-0.1383995785517549,57
ENSG00000149054.18,ZNF215,chr11,6926342,7001004,+,0.04511848659580574,-0.019092746389831976,-0.011342225430038525,-0.026328418767890605,0.16978409793317495,-0.019779095098924473,0.13939052118279505,-0.024887987455589962,0.016888130582883607,0.154587309557985,-0.022710582578861292,-0.022333541277257216,-0.13732213767349732,58
ENSG00000124942.15,AHNAK,chr11,62433531,62556235,-,0.26989677754009606,0.13452251495297687,0.2849437533621822,0.1140112216465286,0.46518797213863583,0.11363398861310624,0.354948274501221,0.12596303970879652,0.2774202654511391,0.4100681233199284,0.12426686829975274,0.11979851416095139,-0.13711621200759064,59
ENSG00000275714.3,H3C1,chr6,26020450,26021487,+,0.07977218642190564,0.18891196377780162,0.09576635731573332,0.24972222950992065,0.19131424043015385,0.4951833970377737,0.14231594958982896,0.3755727432301787,0.08776927186881948,0.16681509500999142,0.21931709664386112,0.4353780701339762,0.13701515034894313,60
ENSG00000146733.16,PSPH,chr7,56010118,56051609,-,0.361061877044267,0.07289395867883607,0.2548203550711332,0.07840765937842774,0.2357702224635018,0.0763113627924317,0.16038142976937525,0.1283616011668418,0.30794111605770014,0.19807582611643854,0.0756508090286319,0.10233648197963675,0.13655096289226643,61
ENSG00000229665.8,PRR20C,chr13,57140917,57157082,+,0.036912697135267084,0.10715569970329046,0.07141249257684103,0.09446425567918834,0.08578493595782129,0.2676775943948827,0.13373004315258002,0.3176782722313904,0.054162594856054055,0.10975748955520065,0.1008099776912394,0.2926779333131365,0.13627306092275054,62
ENSG00000099341.14,PSMD8,chr19,38374562,38383850,+,0.18277015041036065,0.2183181554496988,0.2808875473879598,0.21026183109972188,0.349500386844612,0.17974642702921112,0.32961088958619805,0.1924296945581114,0.23182884889916022,0.339555638215405,0.21428999327471032,0.18608806079366125,-0.13592872179729387,63
ENSG00000161277.13,THAP8,chr19,36033392,36054739,-,0.210096803554683,0.10461281432356645,0.16755551278556233,0.11721938548166912,0.29873847646592183,0.1259858590194046,0.4007254739983473,0.14686146046438997,0.18882615817012266,0.34973197523213456,0.11091609990261778,0.1364236597418973,-0.13539825722273238,64
ENSG00000105467.10,SYNGR4,chr19,48364259,48376377,+,0.25900533043558244,0.14902687614601037,0.2593809671473136,0.16900558628305082,0.36449146089237183,0.12585304191417745,0.35006205885135566,0.11812642087677869,0.25919314879144806,0.35727675987186375,0.1590162312145306,0.12198973139547807,-0.13511011089946826,65
ENSG00000188493.17,ACTMAP,chr19,40740855,40751813,-,0.6575093859498157,0.422287838873694,0.520158249187487,0.31442701030511067,0.38843699198637294,0.37441502160351003,0.5402238457041967,0.382756602956131,0.5888338175686514,0.4643304188452848,0.36835742458940235,0.3785858122798205,0.13473178641378472,66
ENSG00000146830.13,GIGYF1,chr7,100679504,100694481,-,0.25191694730194286,0.24574802023108477,0.2420620205301384,0.24262274713843254,0.16321144231551443,0.2926410576196425,0.17179524113358638,0.30577285626888623,0.24698948391604064,0.1675033417245504,0.24418538368475867,0.29920695694426436,0.13450771545099593,67
ENSG00000175564.15,UCP3,chr11,74000276,74009241,-,0.22797442482959013,0.16763031368296566,0.15698552538320654,0.12434818164146923,0.015978248802468897,0.10405945288002799,0.07337606436645729,0.1604845586383538,0.19247997510639833,0.04467715658446309,0.14598924766221744,0.1322720057591909,0.1340855766189087,68
ENSG00000142330.22,CAPN10,chr2,240586365,240618845,+,0.19997256684058812,0.12300226609858073,0.13929586929632934,0.09386649905505252,0.3062527543011402,0.10828880871459658,0.3080314222560264,0.11604110746966084,0.16963421806845874,0.3071420882785833,0.10843438257681662,0.1121649580921287,-0.13377729469481248,69
ENSG00000262304.2,ENSG00000262304,chr17,3585148,3636249,-,0.1366642103199847,0.1208312438664935,0.1700019608050061,0.10549902292203933,0.32946733356446656,0.10575914310735339,0.22835502625000664,0.10550765664759353,0.15333308556249542,0.2789111799072366,0.11316513339426643,0.10563339987747346,-0.13310982786153414,70
ENSG00000197417.10,SHPK,chr17,3607432,3636637,-,0.1526268435874954,0.1209070020802649,0.1859297481588146,0.0996239175227561,0.35677991733606906,0.10998461664298044,0.24072365317703226,0.10343809164722695,0.16927829587315502,0.29875178525655066,0.11026545980151051,0.10671135414510369,-0.13302759503980247,71
ENSG00000273703.2,H2BC14,chr6,27815021,27815489,+,0.25936222028825434,0.6246758955411422,0.22717414241356892,0.42311817073287106,0.16340358204380936,0.39055913301487255,0.21605944615474437,0.28422879471949053,0.24326818135091163,0.18973151409927685,0.5238970331370066,0.33739396386718157,-0.13296640201819032,72
ENSG00000106336.15,FBXO24,chr7,100583981,100601117,+,0.39410157208738383,0.20090303183760974,0.3902852996189613,0.1393467313480871,0.5332372140276443,0.17686480633468063,0.5243707115808501,0.17075310511383074,0.39219343585317257,0.5288039628042472,0.17012488159284841,0.1738089557242557,-0.13292645281966742,73
ENSG00000102858.15,MGRN1,chr16,4616492,4690977,+,0.3732613625699887,0.20203199477600217,0.2541993160799029,0.1664134283463747,0.4888586736395955,0.20043229129568704,0.42692547352053223,0.1906489392310425,0.3137303393249458,0.4578920735800639,0.18422271156118844,0.19554061526336478,-0.13284383055294174,74
ENSG00000198382.11,UVRAG,chr11,75815173,76144259,+,0.11439170176378684,0.03367193880044199,0.12459408754060859,0.0220838007007662,0.20681584741850612,0.017232488214855145,0.2728007070594467,0.013775983171888963,0.11949289465219771,0.2398082772389764,0.027877869750604092,0.015504235693372054,-0.13268901664401075,75
ENSG00000275126.2,H4C13,chr6,27873147,27873534,-,0.09549350569397211,0.3034980750091624,0.13929948741570114,0.1591852900093224,0.09004422028825729,0.093243338379441,0.06954390460503054,0.028941927341749118,0.11739649655483662,0.07979406244664392,0.23134168250924242,0.06109263286059506,-0.13264661554045465,76
ENSG00000135968.24,GCC2,chr2,108449106,108509415,+,0.09335571677878034,0.025645096913699716,0.07657537877408321,0.025620805436438628,0.1857184668425116,0.0018677282900189278,0.2091514468086534,0.011549514761268495,0.08496554777643178,0.19743495682558249,0.025632951175069172,0.006708621525643711,-0.13139373869857618,77
ENSG00000270339.4,PPIAL4H,chr1,146344005,146344765,-,-0.03801827342645265,0.07667166906359948,-0.02003070531146659,0.05895754659401351,-0.015072514322976531,-0.022580322306195836,-0.021266995249432513,-0.08282742706911736,-0.02902448936895962,-0.01816975478620452,0.0678146078288065,-0.052703874687656596,-0.13137321709921818,78
ENSG00000234278.3,PRR20E,chr13,57167196,57170218,+,0.15583923455586773,0.14972294882725132,0.09429902299458627,0.12896125843750916,0.21890119363014537,0.31550947993807305,0.18067535497967038,0.3751313569025207,0.125069128775227,0.19978827430490786,0.13934210363238025,0.34532041842029687,0.13125916925823577,79
ENSG00000165501.19,LRR1,chr14,49598479,49614673,+,0.3108463167117443,0.0800788841453632,0.3193984864932718,0.09625782959406141,0.18428022671269173,0.07816283502175816,0.18765904772270006,0.10223458210313088,0.31512240160250804,0.18596963721769588,0.0881683568697123,0.09019870856244452,0.13118311607754435,80
ENSG00000119760.18,SUPT7L,chr2,27642567,27663847,-,0.10501522941270378,0.06895103104172613,0.17304720480699326,0.08867843365609643,0.24464365164549418,0.04957905314314154,0.27805973957723473,0.09095063547738802,0.1390312171098485,0.26135169561136445,0.07881473234891129,0.07026484431026478,-0.13087036654016243,81
ENSG00000149262.21,INTS4,chr11,77874417,77994874,-,0.09044581009319518,0.055193088542888444,0.057554364251394874,0.038440306030825426,0.1253111300370656,0.037858121964669984,0.25859403383242896,0.03200088705562369,0.07400008717229503,0.1919525819347473,0.04681669728685693,0.03492950451014684,-0.12983968753916234,82
ENSG00000114993.18,RTKN,chr2,74424130,74442422,-,0.3802305859957123,0.227750745866585,0.4305585499635345,0.21730786354589218,0.27292907288015933,0.23972575978481844,0.3208394228047546,0.24795720385093994,0.40539456797962337,0.2968842478424569,0.2225293047062386,0.24384148181787918,0.12982249724880704,83
ENSG00000106009.18,BRAT1,chr7,2537783,2555782,-,0.37078515309956855,0.20160156110334937,0.3329610225846991,0.15119837180321793,0.2641420157128014,0.1548028857283914,0.12902581565592847,0.1470272219942881,0.35187308784213384,0.19658391568436492,0.17639996645328365,0.15091505386133974,0.12980425956582503,84
ENSG00000101079.23,NDRG3,chr20,36651765,36746157,-,0.13481732696667315,0.10470259890518523,0.13844602554079027,0.0989288274499742,0.2587511584192357,0.09763928667345326,0.2665149364727549,0.09932728902033049,0.1366316762537317,0.2626330474459953,0.1018157131775797,0.09848328784689186,-0.12933379652295143,85
ENSG00000132740.12,IGHMBP2,chr11,68903862,68940602,+,0.15659076844429365,0.14755906943017874,0.11763045167725067,0.12955010124291874,0.25417303927899504,0.13551565920792577,0.2722984180716303,0.13583012641538478,0.13711061006077216,0.26323572867531264,0.13855458533654874,0.1356728928116553,-0.129006811139434,86
ENSG00000115520.11,COQ10B,chr2,197453437,197475488,+,0.13259292701538652,0.056781111053009474,0.13925780484033748,0.05058599260341476,0.32787472734399714,0.07185254459099337,0.25904606483416864,0.09295752569714939,0.135925365927862,0.2934603960890829,0.05368355182821212,0.08240503514407138,-0.12881354684536162,87
ENSG00000005175.12,RPAP3,chr12,47660813,47706038,-,0.08910851385339628,0.019170222752187,0.06763823178777238,0.011929811976974621,0.1864919981872954,0.01214514633306705,0.1925826494225621,-0.016335319209121315,0.07837337282058433,0.18953732380492874,0.015550017364580811,-0.0020950864380271323,-0.12880905478695237,88
ENSG00000136108.17,CKAP2,chr13,52455428,52476640,+,0.13772160324128344,0.0031128218946096828,0.11152129820076516,-0.003622068421375224,0.0504585265809892,0.04413707614274751,0.00707416659242881,0.020943466361078016,0.12462145072102429,0.028766346586709002,-0.0002546232633827707,0.032540271251912764,0.12864999864961082,89
ENSG00000198715.15,GLMP,chr1,156290087,156295699,-,0.18439990119531285,0.13704755354399845,0.0878427149088966,0.13796011211613346,0.01433209019296828,0.18636904511806185,0.15349675902514717,0.24087820789685968,0.13612130805210473,0.08391442460905772,0.13750383283006595,0.21362362650746075,0.12832667712044182,90
